MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Area,Add_O,Add_I,Add_H,Passivation,Step,Solvent,Coated_v,Coated_t,Coated_1v,Coated_1t,Coated_2v,Coated_2t,antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0,0,1,0,0.6,0.4,1,0,0.600760456,0,0.333333333,0.333333333,0.333333333,0.142857143,0,0,0,0,0.5,1,0.1875,0.333333333,0,0,0,0,0,0.285714286,0.222222222,0.363076923,0.407779172,0.752056404,0.195296931
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.613846154,0.255959849,0.68413631,0.188919888
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.572307692,0.255959849,0.700235018,0.180151455
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.598769231,0.240903388,0.707168038,0.179354324
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.558769231,0.254705144,0.70693302,0.176962933
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.597230769,0.240903388,0.692831962,0.175368673
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.584,0.242158093,0.697767333,0.173774412
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.607384615,0.233375157,0.687426557,0.171383021
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.596,0.240276035,0.672737955,0.16978876
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.589846154,0.247176913,0.659694477,0.169390195
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.584,0.243412798,0.671680376,0.167795935
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.571384615,0.23902133,0.67920094,0.163013153
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.549538462,0.231493099,0.712690952,0.159426066
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.559076923,0.226474279,0.713043478,0.158230371
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.58,0.233375157,0.664629847,0.157831806
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.565846154,0.227728984,0.687779083,0.15583898
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.534461538,0.242158093,0.674970623,0.153447589
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.562153846,0.229611041,0.669682726,0.152251893
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.563384615,0.227728984,0.655816686,0.147867676
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.505230769,0.224592221,0.703525264,0.140693503
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.517538462,0.235257215,0.640658049,0.137106417
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.522461538,0.220200753,0.656639248,0.134715026
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.508,0.213299875,0.677908343,0.129135114
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.498153846,0.222710163,0.658166863,0.127939418
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.562769231,0.205144291,0.596474736,0.113989637
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,0,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.530461538,0.204516939,0.590364277,0.10801116
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.684307692,0.309284818,0.766039953,0.284974093
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.673538462,0.309912171,0.764159812,0.280191311
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.690769231,0.301129235,0.763924794,0.279792746
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.671692308,0.308657465,0.759341951,0.27620566
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.660923077,0.303011292,0.771210341,0.271422878
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.675384615,0.299874529,0.759106933,0.270227182
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.682153846,0.295483061,0.756756757,0.267835791
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.662769231,0.299247177,0.754054054,0.262654444
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.659076923,0.303011292,0.741010576,0.260263053
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.660923077,0.294228356,0.752996475,0.257871662
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.652,0.297992472,0.74853114,0.255878836
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.674769231,0.299247177,0.720094007,0.255480271
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.655076923,0.304265997,0.717508813,0.251494619
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.643384615,0.295483061,0.750646298,0.251096054
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.664615385,0.300501882,0.712455934,0.250298924
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.656923077,0.301756587,0.713748531,0.249103228
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.631076923,0.304265997,0.731022327,0.246711837
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.631384615,0.304265997,0.720211516,0.243124751
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.617230769,0.300501882,0.741010576,0.241929055
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.626153846,0.30238394,0.724089307,0.241131925
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.607384615,0.303638645,0.732197415,0.237544839
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.614461538,0.299874529,0.727849589,0.235950578
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.612,0.30489335,0.716216216,0.235153448
0,1,0,0,1,0,1,0,0.532319392,1,1,0.666666667,0.666666667,0.028571429,0,0,0,1,0.5,0.75,0.625,0.333333333,0,0,0,0,0,0.271428571,0.166666667,0.611076923,0.303011292,0.705170388,0.22917497
1.002556901,0.005972813,0.004669471,1.00489353,0.000578607,0.002429262,1.001194825,0.005233821,0.616269245,0.996522978,0.997622752,1.002284376,0.668480853,0.046127294,0,0,0,0.99707724,0.499233004,0.751910935,0.500910803,0.221140719,0.001891966,0,0,0,0.119486786,0.287042835,0.025444846,0.650769231,0.644918444,0.920094007,0.479075329
1.000851013,0.003473994,0.004115625,0.997486855,0,0,1.001901839,0.000115888,0.617247103,0.001042655,0.672071894,0.336910783,0.336203969,0.060003991,0.00390042,0,0,0.004766936,0.506325379,0.751925466,0.501983341,0.330378499,0,0,0.001590794,0,0.197940544,0.287914023,0.112496975,0.677538462,0.608531995,0.890716804,0.646472698
1.003349281,0.000924826,0.003722276,1.005019176,0,0,0.993940876,0,0.609047487,0.002200703,0.668015776,0.33057151,0.334449837,0.066870091,0,0,0,0,0.504450324,1.003664709,0.503937548,0.323079241,0.000752597,0.006064609,0.001244949,0.000813848,0.200710849,0.284985894,0.111173932,0.656923077,0.589711418,0.935370153,0.63969709
0.997947409,0.000985924,0.002486497,0.999189948,0.002834331,0.005902921,1.003109689,0.000871121,0.609750144,0.001842787,0.672319706,0.33517866,0.338162037,0.064671791,0.000861889,0.002964983,0.000991262,0.000533085,0.503170048,0.997264538,0.500169833,0.327691031,0.002616169,0.000227978,0,0,0.197407978,0.29071205,0.11470656,0.639692308,0.577164366,0.81786134,0.5308888
1.000241096,0.002740245,0.000328544,0.999309962,0.000802455,0.001233421,0.996118744,0.001090147,0.609053436,0,0.664614341,0.327196935,0.326259424,0.065517142,0.0028058,0.001427778,0.002003928,0.001883423,0.498758809,1.000035332,0.50038745,0.333979279,0,0.003466224,0.001178178,0.000162552,0.200694543,0.288079202,0.110478037,0.583384615,0.633626098,0.796709753,0.555599841
6.93E-06,0.99768117,0,0.998056366,0,0.001363709,0.998028794,0.001172843,0.572137659,0.002613862,0.328277938,0.330506806,0.667140307,0.226091463,0.99473713,0,1.002202012,0.998560334,0.503745967,0.998702778,0.37484443,0.216889683,0,0,0,0.001808068,0.49968832,0.363878191,0.221190983,0.797230769,0.730865747,0.976498237,1
0.002214661,1.000338674,0.002113911,1.00327287,0,0.002462584,1.00325424,0,0.566774642,0.000309549,0.333638674,0.328068509,0.665623842,0.230115159,0.000709128,0,0.001391365,0,0.498621119,0.998925437,0.376980935,0.225180931,0,0.003613225,0,0.001591526,0.497814355,0.357695322,0.218396642,0.796,0.694479297,0.963572268,0.935831008
0,0.000586203,0.997543002,1.000284638,0.003642341,0,0.660545001,0.340184218,0.720223662,0.002087506,0.332912884,0.333136432,1.002291306,0.048806114,0.001184189,0.001224389,0.002437485,0.006990848,0.49850863,0.751390234,0.347182404,0.276025877,0,0,0,0.000632265,0.000300147,1.004207323,0.055221379,0.361846154,0.608531995,0.681551116,0.263053009
0,0,0.997062435,1.000301598,0.000587539,9.33E-06,0.669474222,0.327831543,0.72104833,0.002246246,0.326640751,0.33503173,1.001127295,0.050274363,0.001071911,0,0,0.004130229,0.502738119,0.743088319,0.353912659,0.272102725,0,0,0,0.000191938,0,0.997901835,0.055133248,0.386153846,0.614805521,0.810810811,0.338780391
0,0.005860431,0.99961388,0.997847149,0,0.004124375,0.665378346,0.339594063,0.720274027,0,0.329122398,0.334380231,1.003095263,0.049886466,0.002108693,0.999341275,0,1.000624059,0.502588336,0.751684794,0.34809974,0.276571038,0,0.005455862,0,0.004050591,0.001390649,0.425920559,0.059306994,0.415076923,0.633626098,0.681551116,0.314866481
0,0,1.000273754,1.004471177,0.00413674,0.005419723,0.660067496,0.337929542,0.724080406,0.001578586,0.334855522,0.333943203,0.995090961,0.049662275,0.004553939,1.000597259,0.004612019,0.998967228,0.497145362,0.753595354,0.345465538,0.280373603,0,0,0,0.006100107,0,0.431067439,0.057885583,0.410461538,0.658720201,0.728554642,0.346751694
0.002390154,0.000428625,0.997356437,0.999440576,0,0.00316921,0.666184481,0.332615092,0.723449584,0,0.339241814,0.334439151,1.002708115,0.048762629,0,0.999690867,0.002208133,1.00175265,0.503829884,0.751688288,0.351987015,0.276374109,0.00215072,0.003503422,0,0.001234263,0,1.004767685,0.05781752,0.422153846,0.734002509,0.799059929,0.43443603
0.003535874,0,0.995538036,1.003267671,0,0.004875565,0.664110449,0.327828153,0.721057138,0,0.332519413,0.336117314,0.996558248,0.049145551,0.00159294,1.002213227,0,1.003349927,0.498746055,0.749056803,0.349785099,0.275642568,0.007007523,0.006378576,0,0.001554002,0,0.998871214,0.056576204,0.430153846,0.734002509,0.869565217,0.478278198
1.003188559,0,0,0,1.002648578,0,0.997818365,0.000201906,0.497021318,0.002751601,0.333281235,0.334112225,0.334994334,0.072641234,0.00292776,0.001735585,0.003248744,0.001161027,0.501507645,0.245625402,0.499136506,0.503727036,0.000270299,0,0.002369471,0.001349826,0.000183752,0.356327449,0.33597014,0.501538462,0.426599749,0.564042303,0.208449582
1.004830673,0.000161258,0,0.001255199,1.000539674,0,0.665679185,0.328398809,0.591353066,0,0.341632134,0.338034926,0.335694997,0.070268447,0,0.000709829,0.000273614,0.000736196,0.501458367,0.251728248,0.497005019,0.504054017,0.001420131,0,0.002845134,0.000644939,0.001615704,0.357082555,0.339178906,0.442461538,0.483061481,0.587544066,0.218413711
0.995138942,0,0.000322613,0,0.998987213,0,0.336109581,0.66442174,0.668387295,0.002061178,0.33388084,0.334942644,0.332164933,0.065197415,0.000895931,0.000667742,0,0,0.49596681,0.248862643,0.498701417,0.497891928,0.001303191,0,0,0.002072641,0.001783742,0.359623691,0.329646348,0.378461538,0.514429109,0.669800235,0.22837784
0.995423297,0,0.001937562,0.002361555,0.997545987,0.004678049,0.002270044,1.00108338,0.816745797,0,0.335732338,0.33653866,0.330621152,0.071905371,0,0,0,0,0.502950032,0.243876132,0.503495098,0.495953171,0.001473093,0,0.000498857,0.00220668,0,0.359869173,0.338617681,0.254153846,0.514429109,0.693301998,0.170187326
0,1.003141412,0.001629708,1.002522685,0.004840886,0.002772315,1.000554813,0.001784768,0.567192999,0.002160449,0.328456616,0.33327277,0.333372236,0.142868525,0.003837774,0.00177033,0,0,1.002585359,0.999290631,0,0.003426897,0.997509805,0.080889741,0.660835406,0.595171997,0,0.197745695,0.338569795,0.198461538,0.608531995,0.807285546,0.171383021
0.005482531,0,0.99800745,0.999598303,0,0,0,1.004750108,0.875966505,0.002513551,0.33289297,0.000464436,1.006203068,0.027585074,0.000626359,0,0.002038206,0.000848322,0.500172962,0.2517237,0.252869997,0.109652689,0.002976076,0,9.92E-05,0,0.001350341,0.718702905,0.056019491,0.230153846,0.746549561,0.808460635,0.243921881
0,0,0.999761475,1.002076571,0.001461962,4.10E-05,0.001233379,0.999646377,0.886449999,0,0.337885725,0,1.000435031,0.026541551,0,0,0,0.003003198,0.501483891,0.253039592,0.251044849,0.110058436,0.001799718,0.003638924,0,0.000856607,0.000255489,0.711667188,0.056166236,0.163692308,0.771643664,0.954171563,0.212435233
0.148804468,0.850362197,0,1.008891928,0,0.002339122,0.850387512,0.150814722,0.548495942,0,0.333615205,0.339109073,0.331731627,0.054459306,0.004702674,0.00166902,3.42E-05,0.000225125,1.000363233,0.499535706,0,5.40E-05,0.831831975,0.749073967,0.832791848,0.602201437,0.003409917,0.281523818,0.666117056,0.710153846,0.671267252,0.728554642,0.616181746
0,0.997716848,0,0.001623113,1.003669715,0.002750564,0.993813528,0,0.514697638,1.000348205,0.998130376,0.667684725,1.002010091,0.028675364,1.000253358,0.999416322,0.997033049,0,0.497059494,0.747808876,1.003080619,0.666166785,0,0.000919344,0.000775884,0.002470347,0.122170749,0.22984336,0.111579689,0.652,0.414052698,0.786016451,0.373854125
0.001492072,1.002163944,0.004521255,0.000109508,1.005068061,0.003266929,0.999848519,0,0.522457859,1.002086347,1.000042563,0.667188754,1.00411951,0.029960994,1.000818533,1.005370344,1.000348726,0,0.495392783,0.75244851,1.002454093,0.662443039,0.004572239,0,0.000363838,0.000795519,0.120228418,0.227294407,0.111644582,0.681230769,0.401505646,0.707755582,0.339976086
0.002764932,1.00319499,0.002347531,0.004221173,1.002186985,0.004686518,0.998115352,0.003904376,0.533268891,0.999754821,1.00377723,0.666323461,1.004210459,0.029566558,1.001330809,0.998393929,1.003908678,0.997483407,0.499407557,0.749870739,1.002847323,0.666312057,0,0,0.003015712,0.005192883,0.11742889,0.231656489,0.111498487,0.744615385,0.476787955,0.772385429,0.481865285
0.001991971,0.999937664,0.00160202,0,1.006960562,0.001897791,0.998288605,0.001692271,0.53426997,1.000120797,0.999848495,0.667633086,1.001575066,0.023451006,1.001916007,0.99835479,1.000574388,0.996071979,0.502149513,0.749781325,0.998122925,0.665209411,0.000912614,0,0.001991551,0.001565871,0.112130595,0.230809608,0.11488827,0.763384615,0.476787955,0.817743831,0.522917497
0.000772484,1.002165583,0,0,0.999705861,0,0.998950344,0,0.54484037,1.001863009,1.004376382,0.664377336,1.000112786,0.026389925,0.997381041,0.991796782,1.001032202,1.002520133,0.503779555,0.752384762,0.998238963,0.666282758,0.009449891,0.002517106,0.001434863,0,0.121140972,0.231118724,0.114362526,0.766461538,0.526976161,0.831492362,0.59027501
0,0.999589179,0.004306373,0,0.996902564,0,0.997851822,0,0.543790059,0.998992907,0.996749923,0.664095283,1.000997331,0.028521553,1.001179182,0.997103182,0.994674235,1.002227924,0.498537836,0.751586269,1.001364395,0.671450172,8.87E-05,0,0,0.000471715,0.118034237,0.234286883,0.110363874,0.773846154,0.514429109,0.842420682,0.58947788
0.002854525,1.000436397,0,0,1.00160455,0.002180404,0.998086971,0,0.55687838,0.994621972,0.999281098,0.672255969,1.000152982,0.028046724,0.996636236,1.001448468,0.999988339,1.001435755,0.501791566,0.749922147,1.003724176,0.667544642,0.002308019,0,0.0001339,0.003250285,0.118112972,0.229180934,0.112920796,0.638153846,0.526976161,0.779788484,0.460741331
0.001132223,0.997693094,0.005903711,0.003023606,1.004322651,0.003522606,0.998653457,0,0.55220216,1.003462311,0.99562927,0.663831231,1.007584188,0.031998054,1.000838031,0.997750159,0.999742663,1.000253598,0.497539272,0.757483215,1.005723101,0.664288292,0,0.002336181,0,0,0.122415607,0.228261392,0.110581079,0.673538462,0.526976161,0.926674501,0.57791949
0.151500246,0.847370112,0.003218685,1.003104552,0,0,0.845525878,0.144458936,0.602150777,1.000862279,0.666369694,0.333329156,0.668923515,0.064944966,1.00460128,2.81E-05,0.004303669,0.995991461,0.998856408,0.747378157,0.002795475,0.002376714,0.250992792,0.165526104,0.912149312,0.5978379,0.103309854,0.36922254,0.329078912,0.590153846,0.721455458,0.860164512,0.776803507
0.954956606,0.050496126,0,0.999244069,0.002478516,0,0.967845795,0.031948587,0.61412861,1.00239396,0.664274073,0.33615592,0.329920143,0.086386613,0.998247101,0,1.003427804,0,0.99769736,0.745989037,0.001889719,0.00133828,0.166217334,0.084170534,0.670237637,0.234401731,0.039326431,0.384050877,0.027195921,0.740615385,0.709535759,0.902467685,0.834196891
0.949702887,0.051845292,0.006056301,0.999349999,0.003051678,0,0.969946891,0.03123224,0.61589369,1.003322054,0.667015922,0.33246202,0.33240694,0.502001883,1.008639172,0,1.000886531,0,0.994684252,0.747841619,0.001264774,0.001250923,0.170553371,0.08071301,0.669423911,0.246248607,0.03785488,0.385435488,0.030229968,0.723076923,0.668130489,0.807285546,0.686329215
1.002018239,0.005616265,0,1.001998999,0.005053722,0.000769064,1.000916565,0,0.608810102,1.004943513,0.668143192,0.333126755,0.33065874,1.004166722,1.002232855,0,1.001334076,0.000765176,1.001095626,0.752122279,0.000576931,0,0.163792338,0.090159626,0.667684897,0.239710269,0.038143933,0.385991146,0.036267212,0.650769231,0.660602258,0.766157462,0.579115185
0.948901028,0.028732721,0.001314659,1.0000245,0.00061834,0,0.979679398,0.016215735,0.615646308,0.998335752,0.667319167,0.332540383,0.33395518,0.080336777,1.001391412,0.000460633,0.99930055,0.000841975,1.004439515,0.747641864,0,4.43E-05,0.165416612,0.084519663,0.671449391,0.240010463,0.040870499,0.387260942,0.032068029,0.734461538,0.686951066,0.888366627,0.787564767
0.927786258,0.069857644,0.00092756,1.002243603,0.00072336,0,0.953461561,0.045824352,0.620677319,0.997524776,0.662548382,0.339751825,0.334169291,0.082113139,0.998282009,0.000170402,1.001304407,0,1.000967376,0.745131959,0,0,0.16539195,0.083235213,0.666462078,0.238675263,0.042087022,0.389318136,0.034314275,0.730769231,0.678795483,0.863689777,0.752889597
0.904155784,0.0996048,0.002265557,0.997533359,0.002707026,0.001653651,0.935877769,0.066314602,0.622864766,1.002101453,0.65856709,0.337583673,0.33285979,0.083659551,1.003671023,0,0.998261932,0.0003883,1.000233094,0.752064379,0.000978147,0.00127075,0.164705709,0.083323446,0.66943139,0.237925509,0.04051365,0.381026115,0.028505405,0.717538462,0.664993726,0.837837838,0.704264647
0,0.003132295,0.999798617,0.000775375,0.999336507,0,1.004623055,0,0.495720497,0.998868284,0.998277284,0.664950655,0.667313415,0.033074323,1.002077604,0.996714632,0.004196464,0.994542412,0.500375124,0.749080516,0.376251925,0.332227023,0.001475657,0,0.000334102,0,0,0.196100162,0.08682127,0.767384615,0.470514429,0.869565217,0.545237146
0,5.97E-05,0.9972433,0,1.001437849,0.002615982,0.998420724,0.000245125,0.493632524,0.995716588,1.001790142,0.665782768,0.665646356,0.041227728,0,0,0.005801675,1.0030379,0.500322456,0.752921876,0.371175855,0.333376125,0.000399237,0,0,0,0,0.198852842,0.088133251,0.443692308,0.39523212,0.705052879,0.219609406
0.001686421,0.003003041,0.997872214,0.000360493,1.006350958,0,0.335852106,0.672361284,0.621887868,0.003093637,0.335686911,0,1.000639622,0.061110569,0,0.998375661,0.003124212,1.000489142,0.496451334,0.747817419,0.375716033,0.223226789,0,0.006905306,0.002812649,0,0.001116453,0.718306949,0.042575481,0.513846154,0.207026349,0.62279671,0.11956955
0.051257176,0.950372094,0.007121009,0.998819366,0,0,0.947520885,0.047781075,0.586888911,0.00226323,0.673003014,0.336686465,0.333975061,0.085359022,0.002538483,0.005523333,0,1.006079667,0.497784742,1.002709709,0,0,0.047672111,0.164801345,0.671598023,0.590819736,0.197448664,0.42976531,0.111318476,0.742461538,0.680677541,0.853113984,0.757273814
0.149831187,0.850898773,0,0.998051973,0,0.00026303,0.855756087,0.147730116,0.607105904,0.006961689,0.330750432,0.334597733,0.335428897,0.114446567,1.000569481,0.000218422,0,1.000865934,0.503055188,0.745625909,0.750212391,0.332992409,0.003191953,0,0,0,0.098187944,0.284616279,0.66206979,0.704307692,0.704516939,0.888366627,0.774412116
0,0.000921186,1.002770336,0.997759412,0.001116895,0,0,1.000140809,0.866334885,0.003168561,0.333815685,0.004259203,0.996779546,0.021352062,1.001198394,0.000984364,0.002415769,0,1.001178748,0.999161215,0,0,0.33541801,0.505026524,0.32647692,0.199251271,0.118492901,0.710079398,0.058463004,0.268923077,0.771643664,0.886016451,0.323236349
